ticker,name,currency,exchange,industry,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,total_revenue,operating_costs,proprietary_expenses,gross_profit,management_fee,total_operating_revenues,capex,roe,roic,roic_ttm,ev_ebitda,pe,pb,pcf,ps,market_cap,roa,short_debt_ratio,long_debt_ratio,debt_to_capital,asset_to_liab,equity_multiplier,current_ratio,net_income,management_compensation,beta,calculated_total,total_check,sector
afya,Afya Ltd,BRL,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,B,Medium,B,Medium,B,Medium,290,203,205,698,B,Medium,440857456.724004,162701002.440915,152451743.316199,278156454.283089,151079042.572438,,31825002.9578152,14.1935,10.3666,7.3512,17.3939526708566,19.8019104657441,2.31252095003797,21.4715543096991,3.17612660006928,1446386771.84,5.4553,22.9324,77.0676,37.0523,54.856,2.2151,1.8082,74343140.2808489,0.0,0.21939841651869,698,True,Consumer
agmh,AGM Group Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,B,Medium,B,Medium,205,204,210,619,B,Medium,242395556.0,195807066.0,30395048.0,46588490.0,,242395556.0,332308.0,41.3555,40.2189,37.6946,12.8252141488871,0.165272237484989,0.0622987321223333,-0.132138262728084,0.0078244195784678,63251620.8,9.1636,99.7191,0.2809,0.0,75.6898,4.1135,1.2359,11475639.0,311422.8,0.229254505435715,619,True,Financials
agio,Agios Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,520,303,325,1148,BBB,High,14240000.0,1704000.0,401583000.0,12536000.0,121673000.0,14240000.0,4881000.0,-19.375,-19.3723,-21.0572,-4.07307751035052,-7.57043995237294,1.59412539393576,-27.4764048945465,123.23283366573,1785965811.4,-18.713,45.4149,54.5851,0.0,11.1328,1.1253,13.2969,-231801000.0,32537749.0,0.0681442878780087,1148,True,Healthcare
agnc,AGNC Investment Corp,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,BB,Medium,B,Medium,BB,Medium,382,242,305,929,BBB,High,,,,,,,,-13.105,,,,-9.28796209996639,1.77239815570237,13.6621444980964,-9.90383055462365,7853888000.0,-2.2996,,,84.7917,84.7917,6.5753,,-1190000000.0,1970000.0,0.055595175199821,929,True,Real_Assets
agys,Agilysys Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,500,303,300,1103,BBB,High,162636000.0,61104000.0,92660000.0,101532000.0,27734000.0,162636000.0,1197000.0,3.7415,3.7411,3.4953,-60.1231002593154,438.21495807626,20.8969616554693,-920.866380891806,12.5076479708675,1098710769.78,2.1675,87.8403,12.1597,0.003,37.9895,1.6126,1.9054,4642000.0,3248781.0,0.352340349316677,1103,True,Tech
ahco,Adapthealth Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210,211,235,656,B,Medium,2970595000.0,2553169000.0,227015000.0,417426000.0,162125000.0,,391423000.0,3.2905,1.607,1.5951,12.0811186544598,22.3727285267471,0.720908818166224,-15.0044801950559,0.522046273746505,3597148505.4,1.4011,14.9,85.1,50.4979,58.6604,2.419,1.283,73133000.0,18374869.0,-0.18576787372052,656,True,Healthcare
adtn,ADTRAN Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,A,High,BB,Medium,BB,Medium,510,308,300,1118,BBB,High,1025536000.0,698284000.0,382646000.0,327252000.0,,1025536000.0,17072000.0,-0.3014,-0.2771,-0.183,149.89313961831,-513.576668370152,1.05189798456776,20.1859235416586,1.02010624051228,1120108290.0,-0.4723,84.4917,15.5083,10.666,30.7276,1.4436,1.806,-8888000.0,17755399.0,-0.050858768043611,1118,True,Tech
aip,Arteris Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,B,Medium,BB,Medium,500,286,300,1086,BBB,High,50378000.0,4281000.0,74953000.0,46097000.0,16367000.0,50378000.0,1051000.0,-60.5646,-58.7389,-69.7811,-31.439463697487,-29.0862968824625,21.2224966756361,-16.4577168860791,15.8121881122712,665612697.02,-23.7084,55.9995,44.0005,4.3621,67.5067,3.0776,1.8574,-27387000.0,2689705.0,1.01172394926308,1086,True,Tech
airt,Air T Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,B,Medium,B,Medium,BB,Medium,234,210,325,769,BB,Medium,177077000.0,135835000.0,32482000.0,41242000.0,29817000.0,,1530000.0,57.0087,8.3534,6.8121,,5.43347170845534,2.41242346849226,-7.85513676809102,0.335317284740537,72478602.95,5.8897,18.0615,81.9385,84.6572,82.4286,5.6911,4.1493,12227000.0,1472619.0,0.291821000176848,769,True,Transport
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200,218,215,633,B,Medium,292602000.0,48754000.0,307030000.0,243848000.0,138699000.0,292602000.0,114000.0,-215.7673,-74.2221,-122.7287,-1.18442606276415,-4.02273224660228,39.8578615082424,-6.34655091545935,1.27255501401221,400022176.38,-26.3087,36.4264,63.5736,87.6134,97.3447,37.6611,1.4825,-92562000.0,9118460.0,0.0093288120700582,633,True,Healthcare
airg,Airgain Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,500,300,330,1130,BBB,High,75895000.0,47923000.0,36552000.0,27972000.0,14033000.0,75895000.0,763000.0,-20.6172,-20.6172,-21.7426,,-7.58081765099896,1.64826867645951,-25.1695935736196,0.864909414849463,107331110.0,-15.9173,88.5077,11.4923,0.0,26.7923,1.366,2.105,-8659000.0,4040943.0,0.131391264222061,1130,True,Industrials
airs,Airsculpt Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210,201,205,616,B,Medium,168794000.0,62781000.0,109479000.0,106013000.0,,168794000.0,12921000.0,-19.0273,-9.1617,-9.5126,56.2311905089424,-13.8237739287417,2.86746710991154,-12.8993183840824,1.20217055997251,956454247.26,-7.3118,17.1686,82.8314,54.1407,64.7508,2.8369,0.7472,-14679000.0,9584350.0,0.778661277188456,616,True,Healthcare
akam,Akamai Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,515,341,305,1161,BBB,High,3616654000.0,1383819000.0,1543032000.0,2232835000.0,584206000.0,3616654000.0,458302000.0,11.7809,7.9636,7.8802,14.0390301052046,32.4404042349028,3.89619329778746,3222.9427749004,4.69719563068516,18786337471.44,6.3067,20.7665,79.2335,34.3883,47.4891,1.9044,2.4052,523672000.0,32933542.0,-0.109330054653835,1161,True,Tech
akts,Akoustis Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,BB,Medium,BBB,High,222,302,428,952,BBB,High,,,,,,,,,,,,,,,,,,,,,,,,,,,952,True,Industrials
aktx,Akari Therapeutics PLC,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,BB,Medium,225,216,305,746,B,Medium,,,23088208.0,,13527311.0,,,-483.2476,,,,-0.347903629373765,3.44806867313991,1.58784552171385,,71395978.845,-128.3152,100.0,,0.0,87.0532,7.7239,1.1473,-17748062.0,6156083.0,0.242882155050062,746,True,Healthcare
alco,Alico Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,91947000.0,106712000.0,10079000.0,-14765000.0,10079000.0,91947000.0,20731000.0,5.1277,3.4506,3.5134,6.16533092969621,24.581895818284,1.2565164805409,-14584.0876190476,3.33089540713672,279240711.96,2.9043,10.303,89.697,31.2663,39.1907,1.6445,1.9132,11886000.0,2644789.0,0.0629467418950671,1100,True,Consumer
aldx,Aldeyra Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,231,261,235,727,B,Medium,,,62679987.0,,15373921.0,,16317.0,-34.7727,-31.9647,-37.1755,-0.114807352515852,-1.7853602378255,0.733314113251554,-1.29710918446264,,232324860.0,-34.2126,50.7223,49.2777,9.4909,16.7044,1.2005,11.7849,-62024636.0,8070064.0,-0.0686370118037777,727,True,Healthcare
alec,Alector Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,240,277,300,817,BB,Medium,133617000.0,,271451000.0,,61033000.0,133617000.0,4117000.0,-51.7542,-51.7542,-62.166,-41.9962470479046,-1.75507217553072,1.0910580563509,-1.33827152085752,1.75103970093626,1693014864.8,-16.9251,16.3657,83.6343,0.0,72.7744,3.673,7.7438,-133310000.0,25205767.0,-0.482755160431319,817,True,Healthcare
algm,Allegro Microsystems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,BB,Medium,B,Medium,542,314,250,1106,BBB,High,768674000.0,361214000.0,272810000.0,407460000.0,,768674000.0,69941000.0,18.0925,17.4322,15.7474,141.100244384266,48.4614291465325,7.88147466600019,67.3459553803361,7.52807285025902,6866860706.1,13.3937,66.2756,33.7244,3.2929,17.6175,1.2138,4.9096,119555000.0,38550022.0,0.621170122028268,1106,True,Tech
alf,Alfi Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,B,Medium,BB,Medium,225,260,315,800,BB,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,800,True,Tech
algn,Align Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,235,285,255,775,BB,Medium,3734635000.0,1100860000.0,1991180000.0,2633775000.0,,3734635000.0,291900000.0,10.0102,10.0102,10.0399,44.9202340640197,34.9596360003651,3.50991500083024,-80.1124351490646,3.38465752812792,51726637800.0,6.079,82.0718,17.9282,0.0,39.4521,1.6516,1.2588,361573000.0,35678643.0,0.0761071896942541,775,True,Healthcare
algs,Aligos Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,210,222,235,667,B,Medium,13907000.0,,111487000.0,,26410000.0,,943000.0,-66.5528,-66.3833,-92.1411,-2.14718166584948,-0.512193753826292,0.473476046968239,-0.466215823650941,3.53736688574099,506733018.23,-65.4742,77.4169,22.5831,0.3243,29.1718,1.4119,4.0311,-96046000.0,4522947.0,0.117351267602329,667,True,Healthcare
alhc,Alignment Healthcare LLC,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,BB,Medium,B,Medium,210,302,256,768,BB,Medium,1434159000.0,,1562798000.0,,,1434159000.0,23774000.0,-54.9637,-34.523,-37.1337,-12.9275713353183,-23.1007890270617,14.5076711347354,-60.5537798922017,2.408835907755,2631942198.78,-23.6075,58.2827,41.7173,40.8715,62.247,2.6488,2.368,-149639000.0,57125359.0,0.467700973129449,768,True,Healthcare
alks,Alkermes Plc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BBB,High,BB,Medium,BB,Medium,415,302,333,1050,BBB,High,1111795000.0,218108000.0,1035952000.0,893687000.0,,1111795000.0,38255000.0,-14.6792,-11.5296,-11.8373,77.9254360948564,-31.5047737385557,4.77715132342614,-110.629141250028,4.4847890351009,3766662226.02,-8.0585,54.0892,45.9108,21.9346,46.8552,1.8817,2.2709,-158267000.0,32292074.0,0.0425717059604686,1050,True,Healthcare
algt,Allegiant Travel Co,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,B,Medium,B,Medium,B,Medium,287,208,248,743,B,Medium,2301829000.0,,2175571000.0,,,2301829000.0,434690000.0,0.204,0.0793,0.0761,10.7331324727852,621.219829691135,1.26870121473124,-9.9752087560465,0.672813243477252,3387552702.24,0.0553,26.4338,73.5662,63.2062,72.9413,3.6957,1.465,2493000.0,23817845.0,-0.0886673275781111,743,True,Transport
alkt,Alkami Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,BB,Medium,B,Medium,280,305,260,845,BB,Medium,204270000.0,95946000.0,178542000.0,108324000.0,71247000.0,204270000.0,4702000.0,-17.2694,-14.8759,-13.9982,-35.6824725474587,-29.3447087508532,5.14779381522305,-8.57155641246754,8.41826960787193,1804490419.42,-11.9865,26.8757,73.1243,20.2042,31.6719,1.4635,5.8193,-58600000.0,13717551.0,0.185614554071511,845,True,Tech
alny,Alnylam Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,331,346,325,1002,BBB,High,1037418000.0,168817000.0,1653673000.0,868601000.0,770658000.0,1037418000.0,72059000.0,,-106.5812,-131.726,-31.7552617035529,-38.4753393298891,-275.065009101332,937.905112493589,41.9518563732652,20380463560.0,-31.8963,20.7288,79.2712,118.4255,104.4616,-22.4137,3.5059,-1131156000.0,22897870.0,0.29519899654895,1002,True,Healthcare
allt,Allot Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,508,324,310,1142,BBB,High,122737000.0,39831000.0,115175000.0,82906000.0,15982000.0,122737000.0,5642000.0,-28.0988,-23.9427,-22.6284,,-9.40565807992507,2.95434309376011,521.216657958478,2.45454287052804,433518782.4,-15.0409,54.6053,45.3947,27.9587,52.1148,2.0883,2.5052,-32030000.0,3507330.0,0.469158937562394,1142,True,Tech
allo,Allogene Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,535,324,305,1164,BBB,High,243000.0,,335692000.0,,79305000.0,,5191000.0,-42.0448,-42.0448,-49.9545,-8.08826161455116,-1.76623051059429,0.882311543093997,-5.27335775244592,2417.71517366255,2127936129.8,-40.7099,36.0547,63.9453,0.0,18.506,1.2271,9.7,-332632000.0,49053662.0,-0.253866335644357,1164,True,Healthcare
amat,Applied Materials Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,BB,Medium,BB,Medium,525,317,300,1142,BBB,High,25785000000.0,13792000000.0,4209000000.0,11993000000.0,735000000.0,25785000000.0,787000000.0,53.3939,36.9165,36.9667,19.2603933413813,41.1764935590575,22.0335099616902,-89.5290304807897,10.419880569046,139816444705.28,24.4144,50.7776,49.2224,30.9161,54.374,2.1917,2.1582,6525000000.0,59545547.0,0.278976101125441,1142,True,Tech
amd,Advanced Micro Devices Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,B,Medium,B,Medium,B,Medium,200,208,200,608,B,Medium,23601000000.0,12998000000.0,9441000000.0,10603000000.0,,23601000000.0,450000000.0,4.2412,4.0599,2.307,41.1514272007676,251.688498089477,6.06810625530794,144.447311947004,14.0768957873866,173687300000.0,1.9532,49.6415,50.3585,4.3117,18.9849,1.2343,2.3581,1320000000.0,59793969.0,0.266973706515647,608,True,Tech
avgo,Broadcom Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,B,Medium,B,Medium,B,Medium,210,212,200,622,B,Medium,33203000000.0,11108000000.0,7813000000.0,22095000000.0,,33203000000.0,424000000.0,48.1991,18.1105,18.0364,20.5994866812184,127.44474607676,64.5108704105139,5790.42433261802,44.1218370675047,274730467046.88,15.693,13.9533,86.0467,63.5044,68.9975,3.2255,2.6239,11495000000.0,81092626.0,0.0776379359286097,622,True,Tech
amzn,Amazon.com Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,AA,Excellent,BB,Medium,BBB,High,668,305,460,1433,A,High,513983000000.0,288831000000.0,212904000000.0,225152000000.0,11891000000.0,513983000000.0,58321000000.0,-1.915,-1.3604,-1.2768,23.2657299626077,-818.488419309258,15.255270552918,125.333341435632,4.33462872772018,1697179060000.0,-0.5883,49.0768,50.9232,31.4973,68.4351,3.1681,0.9446,-2722000000.0,42919191.0,0.0220490529854022,1433,True,Consumer
aihs,Senmiao Technology Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,B,Medium,B,Medium,220,203,200,623,B,Medium,4913102.0,6511031.0,9821085.0,-1597929.0,,4913102.0,3365722.0,3.8628,2.6393,-5.7135,-3.45702714807802,26.3606743483321,0.929218963001553,-2.30468689374394,1.53057210088453,22860003.78,17.3238,95.0285,4.9715,5.0978,32.6408,1.4846,0.9082,3443639.0,657501.0,0.467904748136289,623,True,Financials
apa,APA Corp (US),USD,NASDAQ NMS - GLOBAL MARKET,Energy,A,High,BB,Medium,BB,Medium,510,316,325,1151,BBB,High,12289000000.0,3376000000.0,2500000000.0,8913000000.0,483000000.0,12132000000.0,1807000000.0,-615.0171,61.1314,62.5255,4.46871572544387,4.19510631875694,35.7427025361702,-265.248476715789,1.23030052671495,9328968270.85,31.0489,24.7077,75.2923,92.8012,89.7695,9.7747,0.9287,4082000000.0,39077487.0,0.245323022848917,1151,True,Energy_Materials
biib,Biogen Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,380,303,364,1047,BBB,High,10173400000.0,2278300000.0,4892400000.0,7895100000.0,,10173400000.0,243200000.0,25.0835,16.1006,15.4831,16.5613169056756,9.20269269082674,2.09284174084595,24.2159809652647,2.75617633826253,35268240000.0,12.0615,29.3112,70.6888,31.9174,45.4739,1.834,2.9917,2961600000.0,91131696.0,-0.130982535452296,1047,True,Healthcare
bkng,Booking Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,A,High,BB,Medium,BB,Medium,558,306,310,1174,BBB,High,17090000000.0,,12187000000.0,,934000000.0,17090000000.0,368000000.0,68.2589,18.8935,20.0301,46.5136812071152,43.6441721520471,47.9740756437671,121.441199673303,7.80947211474312,99124976796.67,12.0579,37.5304,62.4696,81.7777,89.0304,9.1161,1.8643,3058000000.0,62385515.0,-0.0987054977595364,1174,True,Consumer
cdns,Cadence Design Systems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,B,Medium,500,308,295,1103,BBB,High,3561718000.0,371623000.0,2116354000.0,3190095000.0,242116000.0,3561718000.0,124215000.0,30.951,25.7983,24.3031,55.7326772544501,91.2618806742431,28.2235944830541,-374.982242926022,21.7526924147729,51645225350.0,16.526,56.3428,43.6572,21.4153,46.5627,1.8714,1.2664,848952000.0,76602124.0,0.0607108322284462,1103,True,Tech
cdw,CDW Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,B,Medium,225,209,200,634,B,Medium,23748700000.0,19062100000.0,2951400000.0,4686600000.0,,23748700000.0,127800000.0,96.5353,14.7712,14.8087,21.1050664875756,14.0255208558457,9.74954343780952,273.755569069002,0.658202048694876,27604344000.0,8.4872,42.913,57.087,78.6965,87.7904,8.1903,1.3268,1114500000.0,30262681.0,0.102649498770485,634,True,Industrials
chrw,CH Robinson Worldwide Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,A,High,BB,Medium,BB,Medium,575,330,338,1243,A,High,24696625000.0,21103448000.0,2326395000.0,3593177000.0,,24696625000.0,128497000.0,55.7289,25.8823,28.2684,13.8544207085447,21.00828925533,14.5991422066288,-494.82357675941,0.800060746906916,13904289180.0,15.795,72.218,27.782,59.3216,77.2708,4.3996,1.0802,940524000.0,21118004.0,0.0955538678493355,1243,True,Transport
cinf,Cincinnati Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,B,Medium,B,Medium,B,Medium,235,275,250,760,BB,Medium,,,2185000000.0,,,6557000000.0,15000000.0,-4.1124,,,,-50.4714799197531,2.3292317197797,196.233113928,3.7409088365106,18262979000.0,-1.6344,,,64.585,64.585,2.8237,,-486000000.0,27803763.0,0.0030676105458821,760,True,Financials
chtr,Charter Communications Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,54022000000.0,,41779000000.0,,,54022000000.0,8823000000.0,43.6359,4.7614,4.7366,12.7457003932429,6.10264799776459,3.3829241834302,701.111037015909,0.571043012637444,112622104286.89,4.0471,9.142,90.858,91.4554,91.317,11.5167,0.3329,5849000000.0,89285488.0,-0.203361717513322,1100,True,Consumer
cmcsa,Comcast Corp,USD,NASDAQ NMS - GLOBAL MARKET,Media,A,High,BB,Medium,BB,Medium,507,343,315,1165,BBB,High,121427000000.0,,107386000000.0,,,121427000000.0,13767000000.0,6.0666,2.8485,2.968,9.68895286066359,19.2421111634413,1.27656326531528,-25.8583926295495,0.850965081470184,228157482257.25,1.9143,15.914,84.086,55.2615,68.1123,3.136,0.7827,4925000000.0,97183518.0,-0.145751670984371,1165,True,Consumer
cprt,Copart Inc,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services and Supplies,B,Medium,B,Medium,B,Medium,270,204,205,679,B,Medium,3500921000.0,1894700000.0,231224000.0,1606221000.0,231224000.0,3500921000.0,337448000.0,26.7359,25.4869,23.5572,28.1727337736419,29.1874143961179,6.87869312831484,94.7034194574613,9.08848730252411,35962514456.82,20.5341,64.5268,35.4732,0.0431,12.8703,1.1477,4.9955,1090130000.0,38366669.0,0.0651046796484727,679,True,Industrials
cost,Costco Wholesale Corp,USD,NASDAQ NMS - GLOBAL MARKET,Retail,A,High,BB,Medium,B,Medium,537,306,225,1068,BBB,High,226954000000.0,199382000000.0,19779000000.0,27572000000.0,,226954000000.0,3891000000.0,30.5921,22.3677,21.4861,28.6871868585962,74.3710148547228,21.0553343092239,-411.966076598104,1.91503216868176,251736622302.2,9.2183,73.5265,26.4735,24.1075,67.8225,3.1078,1.0218,5915000000.0,35589112.0,-0.0020995964048191,1068,True,Consumer
csx,CSX Corp,USD,NASDAQ NMS - GLOBAL MARKET,Road and Rail,A,High,BB,Medium,BB,Medium,510,310,325,1145,BBB,High,14853000000.0,,9068000000.0,,,14853000000.0,2133000000.0,31.9173,13.7678,13.5869,13.6891322607959,17.6537377341455,5.83000169642885,-261.727656229359,4.95155668218205,82787191200.0,9.9399,8.4372,91.5628,58.8579,69.8774,3.3198,1.5577,4166000000.0,50842205.0,0.0967730717965789,1145,True,Transport
ctsh,Cognizant Technology Solutions Corp,USD,NASDAQ NMS - GLOBAL MARKET,Technology,AA,Excellent,BB,Medium,BB,Medium,605,365,300,1270,A,High,19428000000.0,12448000000.0,4012000000.0,6980000000.0,,19428000000.0,332000000.0,18.8477,17.8836,17.6766,13.4756133609223,12.6892064887336,2.36073465425299,57.8850256159363,1.49569090277949,46578000000.0,12.8277,60.3825,39.6175,4.9865,31.0497,1.4503,2.1709,2290000000.0,47289975.0,0.0645503241876231,1270,True,Tech
cme,CME Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,BB,Medium,B,Medium,B,Medium,375,237,200,812,BB,Medium,5019400000.0,,2003500000.0,,,5019400000.0,89700000.0,9.9156,8.7997,8.7647,22.3228818621974,40.1205606629431,4.01672806884187,-4.73206498844996,21.5094291636411,81926212920.0,1.545,93.4761,6.5239,11.3415,84.5681,6.4801,1.0101,2691000000.0,39852400.0,0.0782636362491727,812,True,Financials
csco,Cisco Systems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,B,Medium,B,Medium,B,Medium,280,234,220,734,B,Medium,51557000000.0,19309000000.0,18273000000.0,32248000000.0,2101000000.0,51557000000.0,477000000.0,29.1482,23.1406,23.9653,18.0155774692336,27.4740274577311,8.15938481710507,-238.094799949171,6.29445492039335,267269727390.35,12.5657,47.281,52.719,19.3049,57.6892,2.3635,1.432,11812000000.0,93690042.0,0.0013672830580051,734,True,Tech
